context,prompt,answer,f1,predictions
"Alguns desobedients civils consideren que els correspon acceptar el càstig per a validar el contracte social, que es considera que ens obliga a tots a obeir les lleis que ha establert un govern que compleix amb certs estàndards de legitimitat, o bé patir les sancions que estableix la llei. Altres desobedients civils que afavoreixen l’existència d’un govern no creuen en la legitimitat del seu govern, o no creuen en la legitimitat d’una determinada llei que ha promulgat. I encara hi ha altres desobedients civils, considerats anarquistes, que no creuen en la legitimitat de cap govern i, per tant, no veuen la necessitat d’acceptar càstigs per una violació de la legislació penal que no infringeixi els drets dels altres.","Alguns desobedients civils consideren que els correspon acceptar el càstig per a validar el contracte social, que es considera que ens obliga a tots a obeir les lleis que ha establert un govern que compleix amb certs estàndards de legitimitat, o bé patir les sancions que estableix la llei. Altres desobedients civils que afavoreixen l’existència d’un govern no creuen en la legitimitat del seu govern, o no creuen en la legitimitat d’una determinada llei que ha promulgat. I encara hi ha altres desobedients civils, considerats anarquistes, que no creuen en la legitimitat de cap govern i, per tant, no veuen la necessitat d’acceptar càstigs per una violació de la legislació penal que no infringeixi els drets dels altres.
----
Pregunta: Què tenen la necessitat d’acceptar alguns desobedients civils?
Resposta: càstigs
----
Pregunta: Contra què protesten algunes persones?
Resposta: legitimitat d’una determinada llei
----
Pregunta: Com es diu el grup que no està gens d’acord amb el govern?
Resposta: anarquistes
----
Pregunta: Per què és necessària l’acceptació del càstig?
Resposta:",validar el contracte social,1.0,Validar el contracte social
"Alguns desobedients civils consideren que els correspon acceptar el càstig per a validar el contracte social, que es considera que ens obliga a tots a obeir les lleis que ha establert un govern que compleix amb certs estàndards de legitimitat, o bé patir les sancions que estableix la llei. Altres desobedients civils que afavoreixen l’existència d’un govern no creuen en la legitimitat del seu govern, o no creuen en la legitimitat d’una determinada llei que ha promulgat. I encara hi ha altres desobedients civils, considerats anarquistes, que no creuen en la legitimitat de cap govern i, per tant, no veuen la necessitat d’acceptar càstigs per una violació de la legislació penal que no infringeixi els drets dels altres.","Alguns desobedients civils consideren que els correspon acceptar el càstig per a validar el contracte social, que es considera que ens obliga a tots a obeir les lleis que ha establert un govern que compleix amb certs estàndards de legitimitat, o bé patir les sancions que estableix la llei. Altres desobedients civils que afavoreixen l’existència d’un govern no creuen en la legitimitat del seu govern, o no creuen en la legitimitat d’una determinada llei que ha promulgat. I encara hi ha altres desobedients civils, considerats anarquistes, que no creuen en la legitimitat de cap govern i, per tant, no veuen la necessitat d’acceptar càstigs per una violació de la legislació penal que no infringeixi els drets dels altres.
----
Pregunta: Per què és necessària l’acceptació del càstig?
Resposta: validar el contracte social
----
Pregunta: Com es diu el grup que no està gens d’acord amb el govern?
Resposta: anarquistes
----
Pregunta: Contra què protesten algunes persones?
Resposta:",legitimitat d’una determinada llei,0.0,El govern
"Alguns desobedients civils consideren que els correspon acceptar el càstig per a validar el contracte social, que es considera que ens obliga a tots a obeir les lleis que ha establert un govern que compleix amb certs estàndards de legitimitat, o bé patir les sancions que estableix la llei. Altres desobedients civils que afavoreixen l’existència d’un govern no creuen en la legitimitat del seu govern, o no creuen en la legitimitat d’una determinada llei que ha promulgat. I encara hi ha altres desobedients civils, considerats anarquistes, que no creuen en la legitimitat de cap govern i, per tant, no veuen la necessitat d’acceptar càstigs per una violació de la legislació penal que no infringeixi els drets dels altres.","Alguns desobedients civils consideren que els correspon acceptar el càstig per a validar el contracte social, que es considera que ens obliga a tots a obeir les lleis que ha establert un govern que compleix amb certs estàndards de legitimitat, o bé patir les sancions que estableix la llei. Altres desobedients civils que afavoreixen l’existència d’un govern no creuen en la legitimitat del seu govern, o no creuen en la legitimitat d’una determinada llei que ha promulgat. I encara hi ha altres desobedients civils, considerats anarquistes, que no creuen en la legitimitat de cap govern i, per tant, no veuen la necessitat d’acceptar càstigs per una violació de la legislació penal que no infringeixi els drets dels altres.
----
Pregunta: Contra què protesten algunes persones?
Resposta: legitimitat d’una determinada llei
----
Pregunta: Per quin motiu els anarquistes no volen acceptar el càstig?
Resposta: no infringeixi els drets dels altres
----
Pregunta: Com es diu el grup que no està gens d’acord amb el govern?
Resposta:",anarquistes,0.6666666666666666,Els anarquistes
"Alguns desobedients civils consideren que els correspon acceptar el càstig per a validar el contracte social, que es considera que ens obliga a tots a obeir les lleis que ha establert un govern que compleix amb certs estàndards de legitimitat, o bé patir les sancions que estableix la llei. Altres desobedients civils que afavoreixen l’existència d’un govern no creuen en la legitimitat del seu govern, o no creuen en la legitimitat d’una determinada llei que ha promulgat. I encara hi ha altres desobedients civils, considerats anarquistes, que no creuen en la legitimitat de cap govern i, per tant, no veuen la necessitat d’acceptar càstigs per una violació de la legislació penal que no infringeixi els drets dels altres.","Alguns desobedients civils consideren que els correspon acceptar el càstig per a validar el contracte social, que es considera que ens obliga a tots a obeir les lleis que ha establert un govern que compleix amb certs estàndards de legitimitat, o bé patir les sancions que estableix la llei. Altres desobedients civils que afavoreixen l’existència d’un govern no creuen en la legitimitat del seu govern, o no creuen en la legitimitat d’una determinada llei que ha promulgat. I encara hi ha altres desobedients civils, considerats anarquistes, que no creuen en la legitimitat de cap govern i, per tant, no veuen la necessitat d’acceptar càstigs per una violació de la legislació penal que no infringeixi els drets dels altres.
----
Pregunta: Per què és necessària l’acceptació del càstig?
Resposta: validar el contracte social
----
Pregunta: Com es diu el grup que no està gens d’acord amb el govern?
Resposta: anarquistes
----
Pregunta: Per quin motiu els anarquistes no volen acceptar el càstig?
Resposta:",no infringeixi els drets dels altres,0.14285714285714288,Perquè no creuen en la legitimitat del govern
"Alguns estudis sobre desigualtat en els ingressos i en el creixement han demostrat que es confirma la hipòtesi de la corba de Kuznets, que estableix que amb el desenvolupament econòmic, la desigualtat primer creix i després disminueix. L’economista Thomas Piketty desafia aquest concepte i afirma que des de les guerres del 1914 al 1945 i les ""greus crisis econòmiques i polítiques"", la desigualtat s’ha reduït. A més, Piketty defensa que la hipòtesi de la corba de Kuznets ""màgica"", amb el seu èmfasi en l’equilibri del creixement econòmic a llarg termini, no pot explicar l’augment significatiu de la desigualtat econòmica a tot el món desenvolupat des de la dècada dels anys 70.","Alguns estudis sobre desigualtat en els ingressos i en el creixement han demostrat que es confirma la hipòtesi de la corba de Kuznets, que estableix que amb el desenvolupament econòmic, la desigualtat primer creix i després disminueix. L’economista Thomas Piketty desafia aquest concepte i afirma que des de les guerres del 1914 al 1945 i les ""greus crisis econòmiques i polítiques"", la desigualtat s’ha reduït. A més, Piketty defensa que la hipòtesi de la corba de Kuznets ""màgica"", amb el seu èmfasi en l’equilibri del creixement econòmic a llarg termini, no pot explicar l’augment significatiu de la desigualtat econòmica a tot el món desenvolupat des de la dècada dels anys 70.
----
Pregunta: La corba de Kuznets afirma que amb el desenvolupament econòmic, què fa la desigualtat després de disminuir?
Resposta: primer creix
----
Pregunta: Segons Piketty, quins van ser els factors més importants en la reducció de les desigualtats?
Resposta: les guerres del 1914 al 1945 i les ""greus crisis econòmiques i polítiques""
----
Pregunta: Què confirmen els estudis sobre desigualtat en els ingressos?
Resposta:",hipòtesi de la corba de Kuznets,0.8333333333333334,La hipòtesi de la corba Kuznets
"Alguns estudis sobre desigualtat en els ingressos i en el creixement han demostrat que es confirma la hipòtesi de la corba de Kuznets, que estableix que amb el desenvolupament econòmic, la desigualtat primer creix i després disminueix. L’economista Thomas Piketty desafia aquest concepte i afirma que des de les guerres del 1914 al 1945 i les ""greus crisis econòmiques i polítiques"", la desigualtat s’ha reduït. A més, Piketty defensa que la hipòtesi de la corba de Kuznets ""màgica"", amb el seu èmfasi en l’equilibri del creixement econòmic a llarg termini, no pot explicar l’augment significatiu de la desigualtat econòmica a tot el món desenvolupat des de la dècada dels anys 70.","Alguns estudis sobre desigualtat en els ingressos i en el creixement han demostrat que es confirma la hipòtesi de la corba de Kuznets, que estableix que amb el desenvolupament econòmic, la desigualtat primer creix i després disminueix. L’economista Thomas Piketty desafia aquest concepte i afirma que des de les guerres del 1914 al 1945 i les ""greus crisis econòmiques i polítiques"", la desigualtat s’ha reduït. A més, Piketty defensa que la hipòtesi de la corba de Kuznets ""màgica"", amb el seu èmfasi en l’equilibri del creixement econòmic a llarg termini, no pot explicar l’augment significatiu de la desigualtat econòmica a tot el món desenvolupat des de la dècada dels anys 70.
----
Pregunta: Què confirmen els estudis sobre desigualtat en els ingressos?
Resposta: hipòtesi de la corba de Kuznets
----
Pregunta: Qui desafia el concepte de la hipòtesi de la corba de Kuznets?
Resposta: Thomas Piketty
----
Pregunta: La corba de Kuznets afirma que amb el desenvolupament econòmic, què fa la desigualtat després de disminuir?
Resposta:",primer creix,0.0,Disminueix
"Alguns estudis sobre desigualtat en els ingressos i en el creixement han demostrat que es confirma la hipòtesi de la corba de Kuznets, que estableix que amb el desenvolupament econòmic, la desigualtat primer creix i després disminueix. L’economista Thomas Piketty desafia aquest concepte i afirma que des de les guerres del 1914 al 1945 i les ""greus crisis econòmiques i polítiques"", la desigualtat s’ha reduït. A més, Piketty defensa que la hipòtesi de la corba de Kuznets ""màgica"", amb el seu èmfasi en l’equilibri del creixement econòmic a llarg termini, no pot explicar l’augment significatiu de la desigualtat econòmica a tot el món desenvolupat des de la dècada dels anys 70.","Alguns estudis sobre desigualtat en els ingressos i en el creixement han demostrat que es confirma la hipòtesi de la corba de Kuznets, que estableix que amb el desenvolupament econòmic, la desigualtat primer creix i després disminueix. L’economista Thomas Piketty desafia aquest concepte i afirma que des de les guerres del 1914 al 1945 i les ""greus crisis econòmiques i polítiques"", la desigualtat s’ha reduït. A més, Piketty defensa que la hipòtesi de la corba de Kuznets ""màgica"", amb el seu èmfasi en l’equilibri del creixement econòmic a llarg termini, no pot explicar l’augment significatiu de la desigualtat econòmica a tot el món desenvolupat des de la dècada dels anys 70.
----
Pregunta: La corba de Kuznets afirma que amb el desenvolupament econòmic, què fa la desigualtat després de disminuir?
Resposta: primer creix
----
Pregunta: Segons Piketty, quins van ser els factors més importants en la reducció de les desigualtats?
Resposta: les guerres del 1914 al 1945 i les ""greus crisis econòmiques i polítiques""
----
Pregunta: Qui desafia el concepte de la hipòtesi de la corba de Kuznets?
Resposta:",Thomas Piketty,0.5,Tomàs Piketty
"Alguns estudis sobre desigualtat en els ingressos i en el creixement han demostrat que es confirma la hipòtesi de la corba de Kuznets, que estableix que amb el desenvolupament econòmic, la desigualtat primer creix i després disminueix. L’economista Thomas Piketty desafia aquest concepte i afirma que des de les guerres del 1914 al 1945 i les ""greus crisis econòmiques i polítiques"", la desigualtat s’ha reduït. A més, Piketty defensa que la hipòtesi de la corba de Kuznets ""màgica"", amb el seu èmfasi en l’equilibri del creixement econòmic a llarg termini, no pot explicar l’augment significatiu de la desigualtat econòmica a tot el món desenvolupat des de la dècada dels anys 70.","Alguns estudis sobre desigualtat en els ingressos i en el creixement han demostrat que es confirma la hipòtesi de la corba de Kuznets, que estableix que amb el desenvolupament econòmic, la desigualtat primer creix i després disminueix. L’economista Thomas Piketty desafia aquest concepte i afirma que des de les guerres del 1914 al 1945 i les ""greus crisis econòmiques i polítiques"", la desigualtat s’ha reduït. A més, Piketty defensa que la hipòtesi de la corba de Kuznets ""màgica"", amb el seu èmfasi en l’equilibri del creixement econòmic a llarg termini, no pot explicar l’augment significatiu de la desigualtat econòmica a tot el món desenvolupat des de la dècada dels anys 70.
----
Pregunta: Què confirmen els estudis sobre desigualtat en els ingressos?
Resposta: hipòtesi de la corba de Kuznets
----
Pregunta: Segons Piketty, quins van ser els factors més importants en la reducció de les desigualtats?
Resposta: les guerres del 1914 al 1945 i les ""greus crisis econòmiques i polítiques""
----
Pregunta: Què era Thomas Piketty?
Resposta:",L’economista,0.0,Economista i economista
"Alguns estudis sobre desigualtat en els ingressos i en el creixement han demostrat que es confirma la hipòtesi de la corba de Kuznets, que estableix que amb el desenvolupament econòmic, la desigualtat primer creix i després disminueix. L’economista Thomas Piketty desafia aquest concepte i afirma que des de les guerres del 1914 al 1945 i les ""greus crisis econòmiques i polítiques"", la desigualtat s’ha reduït. A més, Piketty defensa que la hipòtesi de la corba de Kuznets ""màgica"", amb el seu èmfasi en l’equilibri del creixement econòmic a llarg termini, no pot explicar l’augment significatiu de la desigualtat econòmica a tot el món desenvolupat des de la dècada dels anys 70.","Alguns estudis sobre desigualtat en els ingressos i en el creixement han demostrat que es confirma la hipòtesi de la corba de Kuznets, que estableix que amb el desenvolupament econòmic, la desigualtat primer creix i després disminueix. L’economista Thomas Piketty desafia aquest concepte i afirma que des de les guerres del 1914 al 1945 i les ""greus crisis econòmiques i polítiques"", la desigualtat s’ha reduït. A més, Piketty defensa que la hipòtesi de la corba de Kuznets ""màgica"", amb el seu èmfasi en l’equilibri del creixement econòmic a llarg termini, no pot explicar l’augment significatiu de la desigualtat econòmica a tot el món desenvolupat des de la dècada dels anys 70.
----
Pregunta: Què confirmen els estudis sobre desigualtat en els ingressos?
Resposta: hipòtesi de la corba de Kuznets
----
Pregunta: Qui desafia el concepte de la hipòtesi de la corba de Kuznets?
Resposta: Thomas Piketty
----
Pregunta: Segons Piketty, quins van ser els factors més importants en la reducció de les desigualtats?
Resposta:","les guerres del 1914 al 1945 i les ""greus crisis econòmiques i polítiques""",0.7500000000000001,"Les dues guerres mundials i les ""greus crisis econòmiques i polítiques"""
"Als Estats Units, cada estat determina els requisits per obtenir el títol per ensenyar a les escoles públiques. La titulació docent sol tenir una validesa de tres anys, però els professors poden rebre certificats que durin fins a deu anys. Els docents d’escoles públiques han de tenir un títol de grau universitari, que ha d’estar certificat, en la majoria, per l’estat on s’imparteixen les classes. Moltes escoles concertades no requereixen que el seu personal docent tingui titulació, sempre que compleixi els estàndards per tenir les competències reconegudes, tal com estableix la Llei No Child Left Behind. A més, els requisits per als professors substituts/temporals en general no són tan estrictes com per als professionals a temps complet. L’Oficina d’Estadístiques Laborals calcula que hi ha 1,4 milions de docents a primària, 674.000 docents a l’escola secundària intermèdia i 1 milió de docents a l’escola secundària superior.","Als Estats Units, cada estat determina els requisits per obtenir el títol per ensenyar a les escoles públiques. La titulació docent sol tenir una validesa de tres anys, però els professors poden rebre certificats que durin fins a deu anys. Els docents d’escoles públiques han de tenir un títol de grau universitari, que ha d’estar certificat, en la majoria, per l’estat on s’imparteixen les classes. Moltes escoles concertades no requereixen que el seu personal docent tingui titulació, sempre que compleixi els estàndards per tenir les competències reconegudes, tal com estableix la Llei No Child Left Behind. A més, els requisits per als professors substituts/temporals en general no són tan estrictes com per als professionals a temps complet. L’Oficina d’Estadístiques Laborals calcula que hi ha 1,4 milions de docents a primària, 674.000 docents a l’escola secundària intermèdia i 1 milió de docents a l’escola secundària superior.
----
Pregunta: Quina vigència màxima té un títol docent?
Resposta: deu anys
----
Pregunta: On no es requereix que els professors tinguin titulació?
Resposta: escoles concertades
----
Pregunta: Als EUA, qui decideix els requisits per als docents?
Resposta:",cada estat,1.0,Cada estat
"Als Estats Units, cada estat determina els requisits per obtenir el títol per ensenyar a les escoles públiques. La titulació docent sol tenir una validesa de tres anys, però els professors poden rebre certificats que durin fins a deu anys. Els docents d’escoles públiques han de tenir un títol de grau universitari, que ha d’estar certificat, en la majoria, per l’estat on s’imparteixen les classes. Moltes escoles concertades no requereixen que el seu personal docent tingui titulació, sempre que compleixi els estàndards per tenir les competències reconegudes, tal com estableix la Llei No Child Left Behind. A més, els requisits per als professors substituts/temporals en general no són tan estrictes com per als professionals a temps complet. L’Oficina d’Estadístiques Laborals calcula que hi ha 1,4 milions de docents a primària, 674.000 docents a l’escola secundària intermèdia i 1 milió de docents a l’escola secundària superior.","Als Estats Units, cada estat determina els requisits per obtenir el títol per ensenyar a les escoles públiques. La titulació docent sol tenir una validesa de tres anys, però els professors poden rebre certificats que durin fins a deu anys. Els docents d’escoles públiques han de tenir un títol de grau universitari, que ha d’estar certificat, en la majoria, per l’estat on s’imparteixen les classes. Moltes escoles concertades no requereixen que el seu personal docent tingui titulació, sempre que compleixi els estàndards per tenir les competències reconegudes, tal com estableix la Llei No Child Left Behind. A més, els requisits per als professors substituts/temporals en general no són tan estrictes com per als professionals a temps complet. L’Oficina d’Estadístiques Laborals calcula que hi ha 1,4 milions de docents a primària, 674.000 docents a l’escola secundària intermèdia i 1 milió de docents a l’escola secundària superior.
----
Pregunta: On no es requereix que els professors tinguin titulació?
Resposta: escoles concertades
----
Pregunta: Què pot requerir una escola concertada perquè els seus docents compleixin els estàndards per tenir les competències reconegudes?
Resposta: No Child Left Behind
----
Pregunta: Quina vigència màxima té un títol docent?
Resposta:",deu anys,0.5,3 anys
"Als Estats Units, cada estat determina els requisits per obtenir el títol per ensenyar a les escoles públiques. La titulació docent sol tenir una validesa de tres anys, però els professors poden rebre certificats que durin fins a deu anys. Els docents d’escoles públiques han de tenir un títol de grau universitari, que ha d’estar certificat, en la majoria, per l’estat on s’imparteixen les classes. Moltes escoles concertades no requereixen que el seu personal docent tingui titulació, sempre que compleixi els estàndards per tenir les competències reconegudes, tal com estableix la Llei No Child Left Behind. A més, els requisits per als professors substituts/temporals en general no són tan estrictes com per als professionals a temps complet. L’Oficina d’Estadístiques Laborals calcula que hi ha 1,4 milions de docents a primària, 674.000 docents a l’escola secundària intermèdia i 1 milió de docents a l’escola secundària superior.","Als Estats Units, cada estat determina els requisits per obtenir el títol per ensenyar a les escoles públiques. La titulació docent sol tenir una validesa de tres anys, però els professors poden rebre certificats que durin fins a deu anys. Els docents d’escoles públiques han de tenir un títol de grau universitari, que ha d’estar certificat, en la majoria, per l’estat on s’imparteixen les classes. Moltes escoles concertades no requereixen que el seu personal docent tingui titulació, sempre que compleixi els estàndards per tenir les competències reconegudes, tal com estableix la Llei No Child Left Behind. A més, els requisits per als professors substituts/temporals en general no són tan estrictes com per als professionals a temps complet. L’Oficina d’Estadístiques Laborals calcula que hi ha 1,4 milions de docents a primària, 674.000 docents a l’escola secundària intermèdia i 1 milió de docents a l’escola secundària superior.
----
Pregunta: Quina vigència màxima té un títol docent?
Resposta: deu anys
----
Pregunta: Què pot requerir una escola concertada perquè els seus docents compleixin els estàndards per tenir les competències reconegudes?
Resposta: No Child Left Behind
----
Pregunta: Què ha de tenir, com a mínim, el professor d’una escola pública?
Resposta:",títol de grau universitari,0.5714285714285715,Un títol universitari
"Als Estats Units, cada estat determina els requisits per obtenir el títol per ensenyar a les escoles públiques. La titulació docent sol tenir una validesa de tres anys, però els professors poden rebre certificats que durin fins a deu anys. Els docents d’escoles públiques han de tenir un títol de grau universitari, que ha d’estar certificat, en la majoria, per l’estat on s’imparteixen les classes. Moltes escoles concertades no requereixen que el seu personal docent tingui titulació, sempre que compleixi els estàndards per tenir les competències reconegudes, tal com estableix la Llei No Child Left Behind. A més, els requisits per als professors substituts/temporals en general no són tan estrictes com per als professionals a temps complet. L’Oficina d’Estadístiques Laborals calcula que hi ha 1,4 milions de docents a primària, 674.000 docents a l’escola secundària intermèdia i 1 milió de docents a l’escola secundària superior.","Als Estats Units, cada estat determina els requisits per obtenir el títol per ensenyar a les escoles públiques. La titulació docent sol tenir una validesa de tres anys, però els professors poden rebre certificats que durin fins a deu anys. Els docents d’escoles públiques han de tenir un títol de grau universitari, que ha d’estar certificat, en la majoria, per l’estat on s’imparteixen les classes. Moltes escoles concertades no requereixen que el seu personal docent tingui titulació, sempre que compleixi els estàndards per tenir les competències reconegudes, tal com estableix la Llei No Child Left Behind. A més, els requisits per als professors substituts/temporals en general no són tan estrictes com per als professionals a temps complet. L’Oficina d’Estadístiques Laborals calcula que hi ha 1,4 milions de docents a primària, 674.000 docents a l’escola secundària intermèdia i 1 milió de docents a l’escola secundària superior.
----
Pregunta: Als EUA, qui decideix els requisits per als docents?
Resposta: cada estat
----
Pregunta: Què pot requerir una escola concertada perquè els seus docents compleixin els estàndards per tenir les competències reconegudes?
Resposta: No Child Left Behind
----
Pregunta: On no es requereix que els professors tinguin titulació?
Resposta:",escoles concertades,0.5,Escoles Carta
"Als Estats Units, cada estat determina els requisits per obtenir el títol per ensenyar a les escoles públiques. La titulació docent sol tenir una validesa de tres anys, però els professors poden rebre certificats que durin fins a deu anys. Els docents d’escoles públiques han de tenir un títol de grau universitari, que ha d’estar certificat, en la majoria, per l’estat on s’imparteixen les classes. Moltes escoles concertades no requereixen que el seu personal docent tingui titulació, sempre que compleixi els estàndards per tenir les competències reconegudes, tal com estableix la Llei No Child Left Behind. A més, els requisits per als professors substituts/temporals en general no són tan estrictes com per als professionals a temps complet. L’Oficina d’Estadístiques Laborals calcula que hi ha 1,4 milions de docents a primària, 674.000 docents a l’escola secundària intermèdia i 1 milió de docents a l’escola secundària superior.","Als Estats Units, cada estat determina els requisits per obtenir el títol per ensenyar a les escoles públiques. La titulació docent sol tenir una validesa de tres anys, però els professors poden rebre certificats que durin fins a deu anys. Els docents d’escoles públiques han de tenir un títol de grau universitari, que ha d’estar certificat, en la majoria, per l’estat on s’imparteixen les classes. Moltes escoles concertades no requereixen que el seu personal docent tingui titulació, sempre que compleixi els estàndards per tenir les competències reconegudes, tal com estableix la Llei No Child Left Behind. A més, els requisits per als professors substituts/temporals en general no són tan estrictes com per als professionals a temps complet. L’Oficina d’Estadístiques Laborals calcula que hi ha 1,4 milions de docents a primària, 674.000 docents a l’escola secundària intermèdia i 1 milió de docents a l’escola secundària superior.
----
Pregunta: Als EUA, qui decideix els requisits per als docents?
Resposta: cada estat
----
Pregunta: Què ha de tenir, com a mínim, el professor d’una escola pública?
Resposta: títol de grau universitari
----
Pregunta: On no es requereix que els professors tinguin titulació?
Resposta: escoles concertades
----
Pregunta: Què pot requerir una escola concertada perquè els seus docents compleixin els estàndards per tenir les competències reconegudes?
Resposta:",No Child Left Behind,0.0,El professor ha de tenir un títol universitari
"Altres predecessors de l'església reformada van incloure els proreformistes i els catòlics romans gal·licans, com Jacques Lefèvre (c. 1455-1536). Els gal·licans van aconseguir breument la independència de l'església francesa, amb el principi que la religió de França no podia ser controlada pel bisbe de Roma, una potència estrangera. Durant la Reforma protestant, Lefèvre, professor de la Universitat de París, va publicar la seva traducció del Nou Testament al francès el 1523, seguida de tota la Bíblia en llengua francesa el 1530. Guillaume Farel va ser un estudiant de Lefèvre que va passar a ser líder de la Reforma suïssa i va establir un govern protestant a Ginebra. Jean Cauvin (Joan Calví), un altre estudiant de la Universitat de París, també es va convertir al protestantisme. Molt després de la supressió de la secta per part de Francesc I, els valdesos francesos restants, aleshores majoria a la regió del Luberon, van intentar unir-se a Guillaume Farel, Calví i la Reforma, i Olivétan els va publicar una bíblia francesa. La confessió francesa del 1559 mostra una influència clarament calvinista. En algun moment entre el 1550 i el 1580, els membres de l'església reformada de França van ser coneguts com a hugonots.[es necessita una cita]","Altres predecessors de l'església reformada van incloure els proreformistes i els catòlics romans gal·licans, com Jacques Lefèvre (c. 1455-1536). Els gal·licans van aconseguir breument la independència de l'església francesa, amb el principi que la religió de França no podia ser controlada pel bisbe de Roma, una potència estrangera. Durant la Reforma protestant, Lefèvre, professor de la Universitat de París, va publicar la seva traducció del Nou Testament al francès el 1523, seguida de tota la Bíblia en llengua francesa el 1530. Guillaume Farel va ser un estudiant de Lefèvre que va passar a ser líder de la Reforma suïssa i va establir un govern protestant a Ginebra. Jean Cauvin (Joan Calví), un altre estudiant de la Universitat de París, també es va convertir al protestantisme. Molt després de la supressió de la secta per part de Francesc I, els valdesos francesos restants, aleshores majoria a la regió del Luberon, van intentar unir-se a Guillaume Farel, Calví i la Reforma, i Olivétan els va publicar una bíblia francesa. La confessió francesa del 1559 mostra una influència clarament calvinista. En algun moment entre el 1550 i el 1580, els membres de l'església reformada de França van ser coneguts com a hugonots.[es necessita una cita]
----
Pregunta: Quan va publicar aquest líder una Bíblia en francès?
Resposta: 1530
----
Pregunta: Quin altre líder protestant europeu es va formar a la Universitat de París?
Resposta: Jean Cauvin
----
Pregunta: Qui va ser un catòlic romà proreforma del segle XV?
Resposta:",Jacques Lefèvre,0.8,Jacques Lefèvre d'Etaples
"Altres predecessors de l'església reformada van incloure els proreformistes i els catòlics romans gal·licans, com Jacques Lefèvre (c. 1455-1536). Els gal·licans van aconseguir breument la independència de l'església francesa, amb el principi que la religió de França no podia ser controlada pel bisbe de Roma, una potència estrangera. Durant la Reforma protestant, Lefèvre, professor de la Universitat de París, va publicar la seva traducció del Nou Testament al francès el 1523, seguida de tota la Bíblia en llengua francesa el 1530. Guillaume Farel va ser un estudiant de Lefèvre que va passar a ser líder de la Reforma suïssa i va establir un govern protestant a Ginebra. Jean Cauvin (Joan Calví), un altre estudiant de la Universitat de París, també es va convertir al protestantisme. Molt després de la supressió de la secta per part de Francesc I, els valdesos francesos restants, aleshores majoria a la regió del Luberon, van intentar unir-se a Guillaume Farel, Calví i la Reforma, i Olivétan els va publicar una bíblia francesa. La confessió francesa del 1559 mostra una influència clarament calvinista. En algun moment entre el 1550 i el 1580, els membres de l'església reformada de França van ser coneguts com a hugonots.[es necessita una cita]","Altres predecessors de l'església reformada van incloure els proreformistes i els catòlics romans gal·licans, com Jacques Lefèvre (c. 1455-1536). Els gal·licans van aconseguir breument la independència de l'església francesa, amb el principi que la religió de França no podia ser controlada pel bisbe de Roma, una potència estrangera. Durant la Reforma protestant, Lefèvre, professor de la Universitat de París, va publicar la seva traducció del Nou Testament al francès el 1523, seguida de tota la Bíblia en llengua francesa el 1530. Guillaume Farel va ser un estudiant de Lefèvre que va passar a ser líder de la Reforma suïssa i va establir un govern protestant a Ginebra. Jean Cauvin (Joan Calví), un altre estudiant de la Universitat de París, també es va convertir al protestantisme. Molt després de la supressió de la secta per part de Francesc I, els valdesos francesos restants, aleshores majoria a la regió del Luberon, van intentar unir-se a Guillaume Farel, Calví i la Reforma, i Olivétan els va publicar una bíblia francesa. La confessió francesa del 1559 mostra una influència clarament calvinista. En algun moment entre el 1550 i el 1580, els membres de l'església reformada de França van ser coneguts com a hugonots.[es necessita una cita]
----
Pregunta: Quan va publicar aquest líder una Bíblia en francès?
Resposta: 1530
----
Pregunta: Quin altre líder protestant europeu es va formar a la Universitat de París?
Resposta: Jean Cauvin
----
Pregunta: On va ensenyar aquest líder proreformista?
Resposta:",Universitat de París,0.0,Sant Agusti Barcellona
